id_de_compañia,niu,id_contrato,nombre_de_la_compañia,operador_de_red,ciudad,direccion,medidor,ip,apn
Frt71015,19395700,25096.0,El Marques Hotel Carrera 13B # 26-78 Piso 3 Ed. Chambacu,AFINIA CARIBE_MAR,CARTAGENA DE INDIAS,CR 3 A 33 41 CL NUESTRA SEÑORA DEL CARMEN,23123498.0,10.87.219.211,BIA.CLARO.COM.CO
Frt69564,1489244,26142.0,Koaj EXP ENEL BOGOTA,ENEL CUNDINAMARCA,TABIO,CL 7 NO 1 29,22114148.0,10.205.64.4,BIAENERGY.WOM.CO
Frt69600,19842685,26763.0,TelefónicaCL 30 CR 30 - 165 LOC ANT DE1760,AIRE CARIBE_SOL,SOLEDAD,CL 30 CR 30 - 165 LOC ANT DE1760,23101209.0,10.196.72.149,BIA.TIGO.COM
Frt69676,18910710,26766.0,TelefónicaCR 23 CL 77 - 1 DPL EJ6915,AIRE CARIBE_SOL,SOLEDAD,CR 23 CL 77 - 1 DPL EJ6915,23041317.0,10.196.8.02,BIA.TIGO.COM
Frt74076,47212711,28007.0,IKSO S.A.S CL3 52-253 TIENDA IKEA MALL PLAZA CALI,EMCALI CALI,CALI,CL3 52-253 TIENDA IKEA MALL PLAZA CALI,23103011.0,10.196.71.241,BIA.TIGO.COM
Frt69626,6831027,26135.0,Koaj EXP ENEL BOGOTA DC,ENEL CUNDINAMARCA,SUBACHOQUE,CL 3 NO 01 12 LC 1 LOCAL 1 LOCAL 1,37265482796.0,10.196.2.21,BIA.TIGO.COM
Frt69639,20056090,26772.0,TelefónicaCL 29 CR 17A - 1 DPL AU9419,AIRE CARIBE_SOL,SANTA MARTA,CL 29 CR 17A - 1 DPL AU9419,23101339.0,10.196.57.81,BIA.TIGO.COM
Frt69627,5197920,26134.0,Koaj EXP ENEL BOGOTA,ENEL CUNDINAMARCA,PACHO,DIR CL 3 CR 15 Y 16 CENTRO,23086550.0,10.196.71.225,BIA.TIGO.COM
Frt69602,18688077,26784.0,TelefónicaCL 9 # CR 3 - 4 ENTR 2 AS8780,AIRE CARIBE_SOL,SANTA MARTA,CL 9 # CR 3 - 4 ENTR 2 AS8780,23101354.0,10.196.71.54,BIA.TIGO.COM
Frt69575,18554334,26786.0,TelefónicaCL 30 CR 88 - 49 DPL AM1887,AIRE CARIBE_SOL,SANTA MARTA,CL 30 CR 88 - 49 DPL AM1887,23101251.0,10.196.57.182,BIA.TIGO.COM
Frt69595,18689316,26783.0,TelefónicaCL 30 # 21 - 198 ENTR 2 AP7250,AIRE CARIBE_SOL,SANTA MARTA,CL 30 # 21 - 198 ENTR 2 AP7250,23101340.0,10.196.58.201,BIA.TIGO.COM
Frt69629,2776697,26149.0,Koaj EXP ENEL BOGOTA,ENEL CUNDINAMARCA,Bogotá D.C.,KR 14 NO 64 A SUR 70 LC 90,37265482119.0,10.205.64.5,BIAENERGY.WOM.CO
Frt69588,18401159,26791.0,TelefónicaCL PRINCIPAL # CR 32 - 999 DPL EO2728,AIRE CARIBE_SOL,SANTA MARTA,CL PRINCIPAL # CR 32 - 999 DPL EO2728,23101357.0,10.196.5.143,BIA.TIGO.COM
Frt70715,0573241,26144.0,Koaj EXP ENEL BOGOTA,ENEL CUNDINAMARCA,Bogotá D.C.,KR 77 A NO 71 B 31 AP 200,37265482804.0,10.205.64.26,BIAENERGY.WOM.CO
Frt69634,18684807,26767.0,TelefónicaCR 17 CL 74 - 5 TO ANT SEGE ANT2 CY5429,AIRE CARIBE_SOL,SOLEDAD,CR 17 CL 74 - 5 TO ANT SEGE ANT2 CY5429,23101240.0,10.196.4.17,BIA.TIGO.COM
Frt69667,258175,27042.0,Viajero Hostels CR 5 4-56,EMCALI CALI,CALI,CR 5 4-56,23086565.0,10.87.220.142,BIA.CLARO.COM.CO
Frt69576,19910339,26773.0,TelefónicaCR 16 CL 35 - 1 DPL AP3408,AIRE CARIBE_SOL,SANTA MARTA,CR 16 CL 35 - 1 DPL AP3408,23101263.0,10.196.71.45,BIA.TIGO.COM
Frt69592,19640982,26764.0,TelefónicaCL 43 CR 44B - 4 SEGE ANT CX6237,AIRE CARIBE_SOL,SOLEDAD,CL 43 CR 44B - 4 SEGE ANT CX6237,23101226.0,10.196.56.11,BIA.TIGO.COM
Frt69607,18424746,26808.0,TelefónicaDG 11 # 10B - 61 SEGE 1 CV1121,AIRE CARIBE_SOL,REPELÓN,DG 11 # 10B - 61 SEGE 1 CV1121,23101292.0,10.196.57.56,BIA.TIGO.COM
Frt69590,18501981,26787.0,TelefónicaCR 4 CL 26 - 40 INT 1 AO8924,AIRE CARIBE_SOL,SANTA MARTA,CR 4 CL 26 - 40 INT 1 AO8924,23101280.0,10.196.58.35,BIA.TIGO.COM
Frt69603,18600951,26785.0,TelefónicaCR 9 # 7 - 2 ENTR 2 AJ7679,AIRE CARIBE_SOL,SANTA MARTA,CR 9 # 7 - 2 ENTR 2 AJ7679,23101270.0,10.196.6.115,BIA.TIGO.COM
Frt69516,17233030,26769.0,TelefónicaCL 27 # CR 49 - 44 P 1 LOC 1 DG7300,AIRE CARIBE_SOL,SOLEDAD,CL 27 # CR 49 - 44 P 1 LOC 1 DG7300,23123130.0,10.196.56.78,BIA.TIGO.COM
Frt69630,6180780,26137.0,Koaj EXP ENEL BOGOTA,ENEL CUNDINAMARCA,VIOTÁ,CL 9 NO 10 31 PI 102 CL 9 103137 LOCAL 102 CL 9 103137 LOCAL 102,37265482325.0,10.87.218.43,BIA.CLARO.COM.CO
Frt69640,18400299,26749.0,TelefónicaCR 6 # 4 - 50 DPL DJ9284,AIRE CARIBE_SOL,ZONA BANANERA,CR 6 # 4 - 50 DPL DJ9284,23101254.0,10.87.218.163,BIA.CLARO.COM.CO
Frt70688,17414301,26207.0,Koaj EXP AIRE CR 8 # CL 6 - 15 DPL DL7964,AIRE CARIBE_SOL,FUNDACIÓN,CR 8 # CL 6 - 15 DPL DL7964,23101361.0,10.196.58.228,BIA.TIGO.COM
Frt69684,18526812,26921.0,TelefónicaCL 56A CR 8 - 61 DPL BA9935,AIRE CARIBE_SOL,BARRANQUILLA,CL 56A CR 8 - 61 DPL BA9935,23101347.0,10.196.55.229,BIA.TIGO.COM
Frt69623,5332592,26131.0,Koaj EXP ENEL BOGOTA,ENEL CUNDINAMARCA,ANAPOIMA,KR 3 NO 03 13 LC 2 LC 2 LC 2,37265482549.0,10.205.64.27,BIAENERGY.WOM.CO
Frt69628,2570998,26150.0,Koaj EXP ENEL BOGOTA DC,ENEL CUNDINAMARCA,Bogotá D.C.,CL 42 A SUR NO 86 15 LC 153,22114135.0,10.196.3.223,BIA.TIGO.COM
Frt44585,4535455,28209.0,Inversiones Vive Agro SAS MP COTA VD PARCELAS CENTRO,ENEL CUNDINAMARCA,COTA,MP COTA VD PARCELAS CENTRO,37282435959.0,10.205.65.216,BIAENERGY.WOM.CO
Frt69646,18395381,26923.0,TelefónicaCL 49 CR 2 - 75 SEGE ANT2 BA7214,AIRE CARIBE_SOL,BARRANQUILLA,CL 49 CR 2 - 75 SEGE ANT2 BA7214,23101252.0,10.196.57.0,BIA.TIGO.COM
Frt74309,21328417,27827.0,GLOBENET CABOS SUBMARINOS COLOMBIA SAS CR 20 # CL 6 - 155 DPL Y7309 Salgar Rural,AIRE CARIBE_SOL,PUERTO COLOMBIA,CR 20 # CL 6 - 155 DPL Y7309 Salgar Rural,23113063.0,10.196.58.25,BIA.TIGO.COM
Frt70941,19411877,26209.0,CL 20 CR 3 - 73 LOC 1 A06406,AIRE CARIBE_SOL,SANTA MARTA,CL 20 CR 3 - 73 LOC 1 A06406,23101333.0,10.87.214.137,BIA.CLARO.COM.CO
Frt68379,21246741,22230.0,GRUPO MI CORRAL S.A. CL 93 CR 71 - 49 LOC 105A P1970,AIRE CARIBE_SOL,BARRANQUILLA,CL 93 CR 71 - 49 LOC 105A P1970,23101326.0,10.87.208.20,BIA.CLARO.COM.CO
Frt70950,1379521,29477.0,Andres Ribero Garcia CLL 2 12 164 CS 86 BALCONES DE LA BELLA,ESSA SANTANDER,SAN GIL,CLL 2 12 164 CS 86 BALCONES DE LA BELLA,23086572.0,10.205.64.190,BIAENERGY.WOM.CO
Frt68381,21298927,17154.0,NINANIA SAS CL 2B # CR 22 - 52 LOC 110 S5606,AIRE CARIBE_SOL,PUERTO COLOMBIA,CL 2B # CR 22 - 52 LOC 110 S5606,23101435.0,10.196.55.225,BIA.TIGO.COM
Frt69651,0872247,26133.0,Koaj EXP ENEL SESQULE,ENEL CUNDINAMARCA,SESQUILÉ,CL 6 N 6 113 SESQUILE SESQUILE,37265482127.0,10.196.73.15,BIA.TIGO.COM
Frt69724,17408454,23629.0,Oportunidad de Casino España Fundación CL 6 # CR 9 - 12 DPL DL6656,AIRE CARIBE_SOL,FUNDACIÓN,CL 6 # CR 9 - 12 DPL DL6656,23101332.0,10.196.58.2,BIA.TIGO.COM
Frt68395,18525539,23591.0,PASTELERIA JASSIR S.A.S. CR 38 CL 74 - 61 PISO 1 LOC 137,AIRE CARIBE_SOL,BARRANQUILLA,CR 38 CL 74 - 61 PISO 1 LOC 137,23101436.0,10.196.4.104,BIA.TIGO.COM
Frt69642,18895236,26780.0,TelefónicaCL 19 # 3 - 71 ENTR 02 AZ9621,AIRE CARIBE_SOL,SANTA MARTA,CL 19 # 3 - 71 ENTR 02 AZ9621,23101467.0,10.196.7.49,BIA.TIGO.COM
Frt69632,3079365,29370.0,Laika CL 77 NO 7 44,ENEL CUNDINAMARCA,Bogotá D.C.,CL 77 NO 7 44,37265482945.0,10.87.209.134,BIA.CLARO.COM.CO
Frt70945,464565,29473.0,Andres Ribero Garcia VDA EL CUCHARO FCA PAYANDE,ESSA SANTANDER,PINCHOTE,VDA EL CUCHARO FCA PAYANDE,23041269.0,10.87.212.107,BIA.CLARO.COM.CO
Frt69654,0816611,26145.0,Koaj EXP ENEL BOGOTA,ENEL CUNDINAMARCA,COTA,KR 5 NO 11 15 COTA COTA,37265482697.0,10.205.65.218,BIAENERGY.WOM.CO
Frt68415,19889258,20302.0,Rocol CLL 75 # 72-40 BDGA 5 CI7437,AIRE CARIBE_SOL,BARRANQUILLA,CLL 75 # 72-40 BDGA 5 CI7437,23061095.0,10.196.58.51,BIA.TIGO.COM
Frt69587,18723329,26781.0,TelefónicaCL 5 # CR 12 - 54 ENTR 2 AS7032,AIRE CARIBE_SOL,SANTA MARTA,CL 5 # CR 12 - 54 ENTR 2 AS7032,23041141.0,10.196.71.47,BIA.TIGO.COM
Frt68431,21245739,22232.0,GRUPO MI CORRAL S.A. CR 38 CL 69C - 9 LOC 1 BA9124,AIRE CARIBE_SOL,BARRANQUILLA,CR 38 CL 69C - 9 LOC 1 BA9124,23061138.0,10.196.71.51,BIA.TIGO.COM
Frt69589,18404426,26770.0,TelefónicaCL 2 # 9 - 25 DPL DP4981,AIRE CARIBE_SOL,SITIONUEVO,CL 2 # 9 - 25 DPL DP4981,23061143.0,10.196.58.240,BIA.TIGO.COM
Frt93801,18171106,26090.0,MERCA PEZ DE COLOMBIA S.A.S. 10 56B-197 EL CAMPESTRE,AFINIA CARIBE_MAR,CARTAGENA DE INDIAS,10 56B-197 EL CAMPESTRE,23113080.0,10.196.57.74,BIA.TIGO.COM
Frt68416,17147541,22219.0,GRUPO MI CORRAL S.A. CL 84 CR 66 - 36 DPL CJ2808,AIRE CARIBE_SOL,BARRANQUILLA,CL 84 CR 66 - 36 DPL CJ2808,37295667317.0,10.196.6.254,BIA.TIGO.COM
Frt69616,2390140,26146.0,Koaj EXP ENEL BOGOTA,ENEL CUNDINAMARCA,Bogotá D.C.,AV AUT NORTE 232 35,23061190.0,10.87.213.46,BIA.CLARO.COM.CO
Frt45137,19397544,29192.0,Hotel Arsenal Paisar SAS CL DEL ARSENAL 8B-67 P 1 APTO 1,AFINIA CARIBE_MAR,CARTAGENA DE INDIAS,CL DEL ARSENAL 8B-67 P 1 APTO 1,23113067.0,10.196.72.42,BIA.TIGO.COM
Frt69618,6458187,26176.0,Koaj FQH Bogotá,ENEL CUNDINAMARCA,CHÍA,MP CHIA VD BOJACA CC FONTANAR LC 132 SE4 CC FONTANAR LC 132 SE 4,23043286.0,10.87.210.47,BIA.CLARO.COM.CO
Frt70779,2281692,27084.0,Pesquera desepaz CL 120 M   22   67 BRR DECEPAZ,EMCALI CALI,CALI,CL 120 M   22   67 BRR DECEPAZ,23121174.0,10.196.71.201,BIA.TIGO.COM
Frt69597,19131575,26777.0,TelefónicaCR 4 CL 26 - 40 PISO 1 APTO 21,AIRE CARIBE_SOL,SANTA MARTA,CR 4 CL 26 - 40 PISO 1 APTO 21,23041147.0,10.196.6.245,BIA.TIGO.COM
Frt69593,19131081,26778.0,TelefónicaCR 4 CL 26 - 40 PISO 2 APTO 26,AIRE CARIBE_SOL,SANTA MARTA,CR 4 CL 26 - 40 PISO 2 APTO 26,23041145.0,10.196.58.207,BIA.TIGO.COM
Frt69636,18693782,26782.0,TelefónicaCL 29A # CR 14 - 76 ENTR 02 AR8265,AIRE CARIBE_SOL,SANTA MARTA,CL 29A # CR 14 - 76 ENTR 02 AR8265,23081145.0,10.196.57.239,BIA.TIGO.COM
Frt70775,4094797,28280.0,Capital Towers AVENIDA CALLE 24 NO 51 40,ENEL CUNDINAMARCA,Bogotá D.C.,AVENIDA CALLE 24 NO 51 40,23103144.0,10.87.210.247,BIA.CLARO.COM.CO
Frt70699,4094128,28279.0,Capital Towers AVENDA CALLE 24 NO 51 40,ENEL CUNDINAMARCA,Bogotá D.C.,AVENDA CALLE 24 NO 51 40,23123510.0,10.87.215.180,BIA.CLARO.COM.CO
Frt70771,4094649,28278.0,Capital Towers AVENIDA CALLE 24 NO 51 40,ENEL CUNDINAMARCA,Bogotá D.C.,AVENIDA CALLE 24 NO 51 40,23043266.0,10.87.210.254,BIA.CLARO.COM.CO
Frt70763,17230644,23592.0,PASTELERIA JASSIR S.A.S. CR 43 CL 36 - 23 PISO 1 APTO 13,AIRE CARIBE_SOL,BARRANQUILLA,CR 43 CL 36 - 23 PISO 1 APTO 13,23061019.0,10.196.5.162,BIA.TIGO.COM
Frt70728,18600471,27693.0,DISMEL LIMITADA. CLL 110 # CR 53-1670 BDGA 11 C3852 Villa Santos,AIRE CARIBE_SOL,BARRANQUILLA,CLL 110 # CR 53-1670 BDGA 11 C3852 Villa Santos,37295672721.0,10.196.55.234,BIA.TIGO.COM
Frt70720,19965816,12407.0,Innovative Kitchen S.A.S CR 53 CL 80 - 167 LOC 02,AIRE CARIBE_SOL,BARRANQUILLA,CR 53 CL 80 - 167 LOC 02 CN166,23113038.0,10.196.5.163,BIA.TIGO.COM
Frt70788,21380325,22224.0,GRUPO MI CORRAL S.A. CR 21B CL 58 - 71 LOC 8 BW1293,AIRE CARIBE_SOL,BARRANQUILLA,CR 21B CL 58 - 71 LOC 8 BW1293,23021113.0,10.196.56.3,BIA.TIGO.COM
Frt75030,37015375,27860.0,GLOBENET CABOS SUBMARINOS COLOMBIA SAS Carrera 20 no 6-131 Salgar,AIRE CARIBE_SOL,PUERTO COLOMBIA,Carrera 20 no 6-131 Salgar,37295534632.0,10.196.73.44,BIA.TIGO.COM
Frt69692,18353669,26891.0,TelefónicaCL 16 30-5,AFINIA CARIBE_MAR,VALLEDUPAR,CL 16 30-5,23041170.0,10.196.55.253,BIA.TIGO.COM
Frt68921,587936,28316.0,UPSELLING NCS 2 Q144 - CR 8 CL 5 - 47 _147085,CEO CAUCA,POPAYÁN,Q144 - CR 8 CL 5 - 47 _147085,23086607.0,10.87.209.127,BIA.CLARO.COM.CO
Frt70999,,,AGPE SUCROAGRO SAS - Candelaria (Dicel),CELSIA COLOMBIA,CANDELARIA,CJ BALSORA SN 120 HDA GALACIA HDA SAN ANTONIO ,23043256.0,10.196.3.89,BIA.TIGO.COM
Frt71048,,,AGPE SOCIEDAD COMERCIAL LA BUGUEÑA SA PLANTA 2,ENEL CUNDINAMARCA,Bogotá D.C.,CL 29 SUR NO 29 C - 66,22091092.0,10.87.224.19,BIA.CLARO.COM.CO
Frt70772,0820319,26147.0,Koaj EXP ENEL BOGOTA,ENEL CUNDINAMARCA,CHÍA,KR 12 NO 11 49 PI 1,22114146.0,10.205.65.224,BIAENERGY.WOM.CO
Frt71098,21431607,24201.0,Promotora Casa de las Puertas CL 30 9-40 P 1 LOC 2 GETSEMANI,AFINIA CARIBE_MAR,CARTAGENA DE INDIAS,CL 30 9-40 P 1 LOC 2 GETSEMANI,23101433.0,10.196.72.54,BIA.TIGO.COM
Frt70783,1512341,26148.0,Koaj EXP ENEL BOGOTA,ENEL CUNDINAMARCA,CHÍA,KR 12 NO 11 49 LC 2,22114147.0,10.87.221.215,BIAENERGY.WOM.CO
Frt68947,18954063,26897.0,TelefónicaCR 3 7-16 P 16 LOC 1,AFINIA CARIBE_MAR,CARTAGENA DE INDIAS,CR 3 7-16 P 16 LOC 1,23081157.0,10.196.56.21,BIA.TIGO.COM
Frt68946,21240554,26906.0,TelefónicaCR 2 CL 13-83 INT 1,AFINIA CARIBE_MAR,CARTAGENA DE INDIAS,CR 2 CL 13-83 INT 1,23101186.0,10.196.72.133,BIA.TIGO.COM
Frt71367,18414344,30617.0,MONTERIA - EL ENCANTO CONTADOR 2,AFINIA CARIBE_MAR,MONTERÍA,CR 6 25-43 OFI 101,23101426.0,10.196.7.162,BIA.TIGO.COM
Frt75768,19890099,30632.0,DISTRIBUCIONES PHARMASER LIMITADA CR 12 CL 11-41 APTO 03,AFINIA CARIBE_MAR,CERETÉ,CR 12 CL 11-41 APTO 03,23101366.0,10.196.6.93,BIA.TIGO.COM
Frt71035,51796,29232.0,INVERSIONES SUB CUCUTA SAS (SUBWAY) Cll 17 0-88 92(1),CENS NORTE_SANTANDER,CÚCUTA,Cll 17 0-88 92(1),23061291.0,10.87.220.132,BIA.CLARO.COM.CO
Frt70915,18738268,23587.0,PASTELERIA JASSIR S.A.S. CL 79 CR 51B - 63 LOC 9,AIRE CARIBE_SOL,BARRANQUILLA,CL 79 CR 51B - 63 LOC 9,23101188.0,10.196.72.138,BIA.TIGO.COM
Frt72434,21471622,30586.0,SAN PELAYO,AFINIA CARIBE_MAR,SAN PELAYO,CL 4 CR 6-70,23101415.0,10.196.55.235,BIA.TIGO.COM
Frt72401,17226979,30156.0,VP Global CR 50 CL 69 - 68 DPL CE3794,AIRE CARIBE_SOL,BARRANQUILLA,CR 50 CL 69 - 68 DPL CE3794,24101006.0,10.196.56.57,BIA.TIGO.COM
Frt32439,1.90045100521426e+17,27969.0,INVERSIONES ROFI S.A.S. CC NUESTRO URABA LOC 133,EPM ANTIOQUIA,APARTADÓ,CC NUESTRO URABA LOC 133,23083104.0,10.196.57.11,BIA.TIGO.COM
Frt69699,18897363,29439.0,Ebano CL 1RA. DE LA MAGDALENA 9–67 APTO 101,AFINIA CARIBE_MAR,CARTAGENA DE INDIAS,CL 1RA. DE LA MAGDALENA 9–67 APTO 101,23081097.0,10.87.219.197,BIA.CLARO.COM.CO
Frt70934,70576,27005.0,El gringo del peñón CR 34 3 A 03,EMCALI CALI,CALI,CL 3 OESTE 3 08,23101427.0,10.196.71.231,BIA.TIGO.COM
Frt70997,7258125,30415.0,dekoart de Colombia VEREDAPUEBLO VIEJOVIA SIVERIA COTA,ENEL CUNDINAMARCA,COTA,KM  1  PUNTO 5  VTE COTA COSTADO OCCIDENTAL SUR  NORTE 150  METROS ANTES DEL ROUND POINT COTA SUBA,23103261.0,10.205.65.211,BIAENERGY.WOM.CO
Frt80614,3472307,28821.0,Hotel Krystal House  CL 12 47A  - 13 ARCO  1 ISLA DE LA PAZ,CELSIA_VALLE VALLE,BUENAVENTURA,CL 12 47A  - 13 ARCO  1 ISLA DE LA PAZ,23113113.0,10.196.71.230,BIA.TIGO.COM
Frt69535,47159869,27896.0,AXIONLOG SAS cl 12 32-25  BDG 4  PARQUE LOGISTICO NUEVA ERA III,EMCALI CALI,YUMBO,cl 12 32-25  BDG 4  PARQUE LOGISTICO NUEVA ERA III,22093111.0,10.196.58.69,BIA.TIGO.COM
Frt74850,17230632,23586.0,PASTELERIA JASSIR S.A.S. CR 43 CL 36 - 23 PISO 1 APTO 4 BQ2242,AIRE CARIBE_SOL,BARRANQUILLA,CR 43 CL 36 - 23 PISO 1 APTO 4 BQ2242,37243188366.0,10.196.71.23,BIA.TIGO.COM
Frt71008,3364064,26570.0,(NUTRESA) Hamburguesas El CorralCARRERA 47 # 137-01 305,ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 47 # 137-01 305,37295672853.0,10.87.218.39,BIA.CLARO.COM.CO
Frt71004,1.9004510043137e+17,30346.0,MJA 2 CR 100 96 13 B CENTRO,EPM ANTIOQUIA,APARTADÓ,CR 100 96 13 B CENTRO,23083089.0,10.196.7.143,BIA.TIGO.COM
Frt71096,523328,30793.0,Oportunidad de Agrocampo Colombia KR 20 A NO 73-31,ENEL CUNDINAMARCA,Bogotá D.C.,KR 20 A NO 73-31,37265482689.0,10.205.65.138,BIAENERGY.WOM.CO
Frt71107,523338,30794.0,Oportunidad de Agrocampo Colombia KR 20 A NO 73  60,ENEL CUNDINAMARCA,Bogotá D.C.,KR 20 A NO 73  60,37265482390.0,10.205.65.132,BIAENERGY.WOM.CO
Frt70782,12771366,27895.0,AXIONLOG SAS Bodega 146 Municipio: Girardota - Antioquia,EPM ANTIOQUIA,GIRARDOTA,Bodega 146 Municipio: Girardota - Antioquia,23083066.0,10.87.221.239,BIA.TIGO.COM
Frt70965,4421419,29953.0,Edificio Semana PH CALLE 78 NO 11 17,ENEL CUNDINAMARCA,Bogotá D.C.,CALLE 78 NO 11 17,23113054.0,10.205.65.133,BIAENERGY.WOM.CO
Frt70974,0436579,30486.0,NO SALGAS YA TE CHIFLO SAS CRA 4  A NO 65 36,ENEL CUNDINAMARCA,Bogotá D.C.,CRA 4  A NO 65 36,37265482259.0,10.205.65.219,BIAENERGY.WOM.CO
Frt71002,0459776,30485.0,NO SALGAS YA TE CHIFLO SAS CALLE 66 NO 19 85,ENEL CUNDINAMARCA,Bogotá D.C.,CALLE 66 NO 19 85,37265482275.0,10.205.65.217,BIAENERGY.WOM.CO
Frt70956,564912,30449.0,Disalco CL 71 A NO 74 A 58,ENEL CUNDINAMARCA,Bogotá D.C.,CL 71 A NO 74 A 58,37265482655.0,10.205.65.245,BIAENERGY.WOM.CO
